Geschlecht,Alter,Kinder,Familienstand,Berufstätig,Einkaufstag,Einkaufsuhrzeit,Süßwaren,Alkoholfreie Getränke,Frischfleisch,Obst / Gemüse,Wein / Sekt,Tiefkühlware,Bier,Wurstwaren SB,Drogerieartikel,Konserven,Kaffee / Tee,Fertiggerichte,Spirituosen,Milchprodukte,Käse Theke,Backwaren,Chips
m,18-30,ja,Partnerschaft,ja,Montag,14-17 Uhr,0,1,1,0,1,1,1,0,0,1,1,1,0,0,0,1,1
w,18-30,nein,ledig,nein,Montag,14-17 Uhr,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1
w,41-50,nein,Partnerschaft,nein,Mittwoch,10-12 Uhr,0,1,1,0,0,1,0,0,1,1,1,0,0,0,1,1,0
w,18-30,nein,Partnerschaft,nein,Mittwoch,<10 Uhr,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1
w,31-40,nein,Partnerschaft,nein,Samstag,10-12 Uhr,0,1,0,0,1,1,1,0,0,1,0,1,0,1,0,1,1
w,18-30,ja,ledig,nein,Donnerstag,<10 Uhr,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
w,>60,nein,ledig,nein,Freitag,<10 Uhr,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1
w,41-50,nein,Partnerschaft,ja,Dienstag,10-12 Uhr,0,1,1,0,1,0,1,1,1,1,0,1,0,0,0,1,1
w,31-40,nein,ledig,nein,Donnerstag,>17 Uhr,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1
m,18-30,nein,ledig,ja,Samstag,12-14 Uhr,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1
w,31-40,nein,ledig,ja,Freitag,10-12 Uhr,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,1,1
m,18-30,nein,ledig,ja,Samstag,12-14 Uhr,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,1,1
w,18-30,ja,Partnerschaft,nein,Dienstag,14-17 Uhr,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1
w,31-40,ja,ledig,nein,Donnerstag,10-12 Uhr,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1
w,31-40,nein,Partnerschaft,nein,Mittwoch,12-14 Uhr,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1
w,31-40,nein,ledig,nein,Donnerstag,>17 Uhr,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0
w,41-50,ja,ledig,nein,Montag,10-12 Uhr,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0,1,1
w,>60,ja,ledig,nein,Montag,>17 Uhr,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1
w,51-60,nein,ledig,ja,Freitag,10-12 Uhr,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1
m,31-40,nein,ledig,ja,Samstag,14-17 Uhr,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,1
w,41-50,nein,ledig,nein,Donnerstag,>17 Uhr,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,1,1
w,41-50,nein,Partnerschaft,ja,Mittwoch,>17 Uhr,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,1
w,18-30,nein,Partnerschaft,nein,Montag,>17 Uhr,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1
m,18-30,nein,ledig,ja,Samstag,>17 Uhr,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,1,1
w,31-40,nein,ledig,nein,Montag,10-12 Uhr,0,1,1,1,0,1,1,0,0,1,1,0,0,0,1,1,1
w,31-40,ja,Partnerschaft,ja,Mittwoch,10-12 Uhr,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0
w,41-50,nein,Partnerschaft,ja,Donnerstag,>17 Uhr,0,1,1,0,0,1,1,1,0,1,1,0,1,1,0,1,1
w,>60,nein,Partnerschaft,ja,Donnerstag,>17 Uhr,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1
w,41-50,nein,Partnerschaft,ja,Montag,10-12 Uhr,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1
w,31-40,ja,ledig,ja,Donnerstag,10-12 Uhr,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1
w,51-60,ja,ledig,nein,Montag,14-17 Uhr,0,0,1,1,0,1,1,0,1,1,0,0,1,0,0,0,1
m,18-30,ja,Partnerschaft,nein,Dienstag,10-12 Uhr,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1
w,41-50,ja,ledig,ja,Dienstag,10-12 Uhr,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,1,0
w,31-40,nein,ledig,nein,Dienstag,>17 Uhr,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,1,1
w,41-50,ja,ledig,ja,Donnerstag,10-12 Uhr,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
w,31-40,ja,Partnerschaft,nein,Mittwoch,10-12 Uhr,1,1,1,0,1,0,1,1,0,1,1,0,1,0,1,1,1
w,41-50,nein,ledig,ja,Freitag,14-17 Uhr,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,1,1
w,>60,nein,ledig,nein,Mittwoch,<10 Uhr,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1
w,31-40,nein,Partnerschaft,ja,Mittwoch,10-12 Uhr,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1
w,18-30,nein,Partnerschaft,nein,Dienstag,>17 Uhr,0,1,1,0,0,1,1,0,0,1,1,1,1,1,0,1,1
w,>60,nein,Partnerschaft,nein,Donnerstag,10-12 Uhr,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1
m,18-30,ja,Partnerschaft,ja,Samstag,12-14 Uhr,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1
w,31-40,ja,Partnerschaft,ja,Dienstag,12-14 Uhr,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,1,1
w,41-50,nein,ledig,nein,Samstag,14-17 Uhr,0,1,1,0,0,1,1,1,0,1,0,1,0,0,0,1,1
w,>60,nein,Partnerschaft,nein,Donnerstag,10-12 Uhr,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,1
w,18-30,nein,ledig,ja,Donnerstag,10-12 Uhr,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1,1,1
w,18-30,nein,ledig,nein,Samstag,<10 Uhr,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1
w,18-30,nein,Partnerschaft,nein,Montag,12-14 Uhr,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
m,18-30,nein,ledig,ja,Montag,12-14 Uhr,0,1,1,1,0,1,1,0,0,1,1,0,1,0,0,1,1
w,31-40,ja,Partnerschaft,ja,Montag,>17 Uhr,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1
w,18-30,ja,ledig,nein,Montag,10-12 Uhr,0,1,0,0,1,1,0,0,0,1,1,0,0,1,1,1,0
w,18-30,nein,Partnerschaft,nein,Samstag,12-14 Uhr,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1
w,31-40,nein,Partnerschaft,ja,Samstag,14-17 Uhr,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1
m,41-50,ja,Partnerschaft,ja,Mittwoch,14-17 Uhr,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,1
m,18-30,nein,ledig,ja,Samstag,>17 Uhr,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0
w,>60,nein,ledig,nein,Dienstag,14-17 Uhr,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0
w,>60,nein,ledig,nein,Dienstag,<10 Uhr,0,1,1,0,0,1,1,0,0,1,1,1,0,0,0,1,1
m,18-30,ja,ledig,ja,Montag,10-12 Uhr,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1
w,41-50,nein,ledig,ja,Freitag,>17 Uhr,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1
w,18-30,ja,Partnerschaft,nein,Freitag,>17 Uhr,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,1
m,>60,nein,Partnerschaft,nein,Samstag,<10 Uhr,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1
w,41-50,nein,ledig,nein,Donnerstag,<10 Uhr,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,1,1
m,41-50,ja,ledig,nein,Dienstag,12-14 Uhr,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1
m,>60,nein,ledig,nein,Samstag,10-12 Uhr,0,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1
w,31-40,nein,Partnerschaft,nein,Freitag,<10 Uhr,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1
w,18-30,nein,Partnerschaft,nein,Samstag,>17 Uhr,0,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1
w,41-50,nein,ledig,ja,Samstag,10-12 Uhr,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1
w,18-30,ja,Partnerschaft,nein,Samstag,>17 Uhr,1,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1
w,18-30,nein,Partnerschaft,ja,Montag,>17 Uhr,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1
w,41-50,ja,Partnerschaft,ja,Dienstag,<10 Uhr,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1
w,41-50,ja,ledig,nein,Montag,>17 Uhr,1,1,1,0,0,1,1,1,0,1,0,0,0,0,1,1,1
w,18-30,nein,ledig,ja,Samstag,>17 Uhr,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1
w,>60,ja,ledig,nein,Dienstag,<10 Uhr,1,0,1,0,0,0,1,1,0,0,1,1,0,1,0,1,1
w,31-40,nein,Partnerschaft,nein,Montag,>17 Uhr,0,1,1,0,1,1,1,0,0,1,1,0,0,0,1,1,1
w,18-30,nein,ledig,nein,Freitag,14-17 Uhr,0,0,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1
w,>60,ja,ledig,ja,Samstag,10-12 Uhr,0,0,1,1,0,1,1,1,0,1,1,0,0,0,1,1,1
w,18-30,nein,ledig,nein,Dienstag,12-14 Uhr,0,0,0,1,0,1,0,0,1,1,1,1,1,1,0,1,1
w,31-40,nein,ledig,ja,Mittwoch,<10 Uhr,0,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0
m,>60,ja,Partnerschaft,nein,Montag,10-12 Uhr,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0
w,41-50,nein,ledig,nein,Mittwoch,14-17 Uhr,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1
m,18-30,ja,ledig,ja,Freitag,12-14 Uhr,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1
w,31-40,nein,Partnerschaft,ja,Mittwoch,14-17 Uhr,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1
m,>60,ja,ledig,nein,Donnerstag,12-14 Uhr,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1
w,31-40,nein,Partnerschaft,ja,Freitag,10-12 Uhr,0,1,1,0,0,0,1,0,1,1,1,0,1,1,0,1,1
m,>60,ja,Partnerschaft,nein,Mittwoch,<10 Uhr,0,1,1,0,1,1,1,0,0,1,1,1,0,0,0,1,1
w,31-40,ja,ledig,nein,Montag,<10 Uhr,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,1,1
m,51-60,nein,Partnerschaft,nein,Samstag,<10 Uhr,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1
m,>60,ja,Partnerschaft,nein,Dienstag,<10 Uhr,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,1,1
m,18-30,nein,Partnerschaft,ja,Freitag,>17 Uhr,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,1,1
w,31-40,nein,ledig,ja,Mittwoch,10-12 Uhr,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0
w,18-30,nein,ledig,nein,Mittwoch,>17 Uhr,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1
m,>60,nein,Partnerschaft,nein,Freitag,<10 Uhr,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1
w,31-40,ja,Partnerschaft,nein,Mittwoch,10-12 Uhr,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0
m,18-30,nein,Partnerschaft,ja,Samstag,>17 Uhr,1,1,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1
w,>60,ja,ledig,nein,Dienstag,10-12 Uhr,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1
w,>60,nein,ledig,nein,Freitag,<10 Uhr,0,1,0,1,0,1,0,1,1,1,1,0,1,1,0,1,0
m,18-30,ja,Partnerschaft,ja,Samstag,10-12 Uhr,0,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,1
w,31-40,nein,ledig,nein,Samstag,12-14 Uhr,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0
m,>60,ja,Partnerschaft,nein,Freitag,10-12 Uhr,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,1,1
w,31-40,nein,Partnerschaft,ja,Donnerstag,>17 Uhr,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,1,1
w,18-30,nein,ledig,nein,Dienstag,10-12 Uhr,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1
w,31-40,nein,ledig,nein,Montag,14-17 Uhr,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0
w,>60,ja,ledig,ja,Freitag,<10 Uhr,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1
w,18-30,nein,Partnerschaft,ja,Donnerstag,12-14 Uhr,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
w,>60,nein,Partnerschaft,nein,Montag,14-17 Uhr,1,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1
m,>60,nein,ledig,nein,Samstag,<10 Uhr,1,0,1,0,1,1,1,1,0,1,1,0,0,1,0,1,1
w,18-30,nein,Partnerschaft,nein,Mittwoch,<10 Uhr,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1
w,>60,nein,ledig,nein,Mittwoch,<10 Uhr,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
m,18-30,ja,ledig,ja,Dienstag,10-12 Uhr,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0
w,31-40,ja,Partnerschaft,nein,Montag,12-14 Uhr,0,1,1,0,0,1,1,1,0,1,0,0,1,0,0,1,1
w,31-40,ja,ledig,nein,Freitag,12-14 Uhr,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1
w,>60,ja,Partnerschaft,ja,Freitag,10-12 Uhr,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0,1,1
w,>60,ja,ledig,nein,Dienstag,<10 Uhr,1,0,1,0,0,1,1,1,0,1,1,0,0,1,0,1,1
m,18-30,ja,ledig,nein,Freitag,10-12 Uhr,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0
w,18-30,nein,Partnerschaft,ja,Donnerstag,>17 Uhr,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1
w,>60,ja,ledig,nein,Montag,<10 Uhr,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0
w,31-40,ja,Partnerschaft,nein,Montag,10-12 Uhr,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0
w,18-30,nein,ledig,ja,Donnerstag,14-17 Uhr,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
w,18-30,nein,ledig,nein,Donnerstag,14-17 Uhr,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,1,1
w,18-30,ja,ledig,ja,Donnerstag,10-12 Uhr,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1
w,>60,ja,ledig,nein,Montag,10-12 Uhr,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
w,18-30,ja,Partnerschaft,ja,Mittwoch,10-12 Uhr,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,1,1
w,51-60,nein,ledig,nein,Mittwoch,10-12 Uhr,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1
w,51-60,ja,Partnerschaft,nein,Montag,10-12 Uhr,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1
w,18-30,ja,Partnerschaft,ja,Donnerstag,10-12 Uhr,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,1,1
w,18-30,nein,ledig,ja,Dienstag,12-14 Uhr,0,1,0,0,1,1,1,1,0,1,0,0,1,0,0,1,0
m,>60,nein,Partnerschaft,nein,Mittwoch,<10 Uhr,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1
m,18-30,nein,ledig,ja,Dienstag,14-17 Uhr,0,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1
m,18-30,ja,ledig,ja,Donnerstag,10-12 Uhr,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,1,1
w,18-30,nein,ledig,ja,Freitag,<10 Uhr,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1
w,51-60,ja,Partnerschaft,nein,Mittwoch,10-12 Uhr,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1
m,18-30,nein,ledig,ja,Dienstag,<10 Uhr,0,1,0,1,1,1,0,0,0,1,1,0,0,1,0,1,1
w,51-60,ja,ledig,ja,Freitag,<10 Uhr,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1
w,>60,nein,Partnerschaft,nein,Samstag,<10 Uhr,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1
m,18-30,nein,ledig,ja,Samstag,12-14 Uhr,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1
w,>60,ja,ledig,ja,Mittwoch,<10 Uhr,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0
w,18-30,ja,Partnerschaft,ja,Mittwoch,14-17 Uhr,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1
w,51-60,ja,Partnerschaft,nein,Mittwoch,10-12 Uhr,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1
w,31-40,ja,ledig,nein,Montag,>17 Uhr,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1
w,>60,nein,ledig,ja,Dienstag,14-17 Uhr,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1
w,>60,nein,ledig,nein,Freitag,10-12 Uhr,0,0,1,0,0,1,1,0,0,1,1,1,1,0,0,1,1
m,18-30,nein,ledig,ja,Samstag,<10 Uhr,0,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1
w,18-30,ja,Partnerschaft,ja,Dienstag,10-12 Uhr,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1
m,41-50,nein,Partnerschaft,ja,Samstag,14-17 Uhr,0,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1,1
m,>60,nein,Partnerschaft,ja,Freitag,<10 Uhr,1,1,1,1,0,1,1,0,0,1,1,1,1,0,1,1,1
w,18-30,ja,ledig,nein,Donnerstag,12-14 Uhr,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1,1
w,18-30,nein,ledig,nein,Dienstag,14-17 Uhr,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0
m,41-50,nein,ledig,ja,Dienstag,<10 Uhr,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1
m,18-30,nein,Partnerschaft,ja,Montag,<10 Uhr,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,1,0
w,51-60,nein,Partnerschaft,nein,Mittwoch,10-12 Uhr,0,1,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1
w,51-60,ja,Partnerschaft,ja,Freitag,10-12 Uhr,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1
w,18-30,nein,ledig,ja,Donnerstag,>17 Uhr,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,1
w,51-60,ja,Partnerschaft,nein,Donnerstag,>17 Uhr,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,1,1
w,>60,ja,Partnerschaft,nein,Dienstag,10-12 Uhr,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,1
m,41-50,nein,ledig,ja,Samstag,14-17 Uhr,1,0,0,1,0,1,1,1,0,1,1,0,1,0,0,1,1
m,18-30,ja,ledig,nein,Dienstag,<10 Uhr,0,0,0,0,1,1,0,1,0,1,1,0,1,1,0,1,0
m,>60,nein,ledig,nein,Samstag,14-17 Uhr,0,1,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1
w,18-30,ja,ledig,nein,Dienstag,12-14 Uhr,0,0,1,1,0,0,1,1,0,1,1,0,1,0,0,1,1
w,>60,ja,ledig,nein,Montag,12-14 Uhr,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,1,1
m,51-60,nein,Partnerschaft,ja,Samstag,14-17 Uhr,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1
w,>60,nein,ledig,nein,Montag,<10 Uhr,0,0,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1
w,41-50,ja,Partnerschaft,nein,Dienstag,14-17 Uhr,1,1,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0
w,31-40,ja,Partnerschaft,nein,Montag,10-12 Uhr,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0
m,41-50,ja,Partnerschaft,ja,Donnerstag,10-12 Uhr,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1,1
w,18-30,nein,Partnerschaft,ja,Dienstag,>17 Uhr,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1
m,41-50,nein,Partnerschaft,ja,Samstag,>17 Uhr,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1
m,18-30,ja,ledig,ja,Dienstag,10-12 Uhr,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0
w,31-40,nein,Partnerschaft,nein,Montag,10-12 Uhr,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1
w,31-40,nein,ledig,ja,Freitag,10-12 Uhr,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0
m,>60,nein,Partnerschaft,ja,Montag,<10 Uhr,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
w,18-30,ja,Partnerschaft,ja,Montag,14-17 Uhr,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1
w,31-40,nein,Partnerschaft,ja,Mittwoch,12-14 Uhr,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0
w,>60,nein,ledig,nein,Dienstag,<10 Uhr,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1
m,18-30,ja,ledig,nein,Samstag,>17 Uhr,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,1
w,>60,ja,ledig,nein,Dienstag,14-17 Uhr,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1
w,41-50,nein,ledig,nein,Donnerstag,12-14 Uhr,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0
w,>60,nein,ledig,nein,Samstag,10-12 Uhr,1,1,1,0,1,1,1,0,0,1,1,0,1,0,0,1,1
w,18-30,nein,ledig,ja,Freitag,<10 Uhr,0,0,1,1,0,1,1,1,0,1,1,1,0,0,0,1,1
w,51-60,nein,ledig,ja,Mittwoch,12-14 Uhr,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
m,>60,ja,Partnerschaft,nein,Donnerstag,<10 Uhr,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,1,1
m,18-30,ja,Partnerschaft,ja,Montag,10-12 Uhr,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1
w,>60,nein,Partnerschaft,nein,Samstag,<10 Uhr,0,0,1,0,1,1,0,1,0,1,1,1,0,0,0,1,0
w,18-30,ja,Partnerschaft,nein,Montag,<10 Uhr,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,1
w,41-50,nein,Partnerschaft,nein,Samstag,14-17 Uhr,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0
m,>60,ja,Partnerschaft,nein,Mittwoch,<10 Uhr,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0
m,18-30,ja,Partnerschaft,nein,Mittwoch,12-14 Uhr,0,1,1,0,0,1,1,1,0,1,0,1,0,0,0,1,1
w,18-30,ja,ledig,nein,Freitag,10-12 Uhr,0,1,1,0,1,1,0,1,0,1,1,0,0,1,0,1,0
w,31-40,nein,ledig,nein,Freitag,<10 Uhr,1,1,1,0,1,1,0,1,0,1,1,0,1,0,0,1,1
w,18-30,ja,Partnerschaft,ja,Montag,10-12 Uhr,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1
m,18-30,nein,ledig,ja,Samstag,>17 Uhr,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
w,>60,nein,ledig,nein,Montag,<10 Uhr,1,0,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1
m,31-40,ja,Partnerschaft,ja,Mittwoch,12-14 Uhr,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
w,>60,nein,Partnerschaft,nein,Freitag,10-12 Uhr,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
m,>60,ja,Partnerschaft,nein,Dienstag,<10 Uhr,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1
w,18-30,nein,ledig,nein,Freitag,<10 Uhr,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1
w,41-50,ja,ledig,nein,Dienstag,<10 Uhr,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1
w,18-30,nein,Partnerschaft,ja,Samstag,10-12 Uhr,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1
m,18-30,ja,ledig,ja,Donnerstag,14-17 Uhr,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1
m,18-30,ja,ledig,ja,Dienstag,10-12 Uhr,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,1,1
w,31-40,ja,ledig,nein,Samstag,>17 Uhr,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1
w,>60,nein,ledig,nein,Freitag,10-12 Uhr,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1,1
w,41-50,ja,Partnerschaft,ja,Mittwoch,14-17 Uhr,0,1,1,1,0,1,1,0,0,1,1,0,1,0,0,1,1
w,18-30,nein,ledig,ja,Montag,12-14 Uhr,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1
w,31-40,ja,ledig,nein,Freitag,14-17 Uhr,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1
w,18-30,nein,ledig,nein,Donnerstag,14-17 Uhr,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
m,18-30,nein,ledig,ja,Samstag,<10 Uhr,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
m,18-30,ja,Partnerschaft,ja,Dienstag,<10 Uhr,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0
m,18-30,nein,Partnerschaft,ja,Samstag,14-17 Uhr,0,1,1,0,0,1,1,0,1,1,1,1,0,0,0,1,1
w,>60,nein,ledig,ja,Montag,10-12 Uhr,0,1,0,0,0,1,0,1,1,1,1,1,0,0,1,1,0
w,51-60,nein,Partnerschaft,nein,Dienstag,<10 Uhr,1,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1
